92.9,"[90, 100[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
93.0,"[90, 100[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
93.1,"[90, 100[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
93.2,"[90, 100[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
93.3,"[90, 100[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
93.4,"[90, 100[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
93.5,"[90, 100[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
93.6,"[90, 100[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
93.7,"[90, 100[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
93.8,"[90, 100[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
94.0,"[90, 100[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
94.1,"[90, 100[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
94.3,"[90, 100[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
94.4,"[90, 100[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
94.5,"[90, 100[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
94.6,"[90, 100[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
94.7,"[90, 100[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
94.8,"[90, 100[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
94.9,"[90, 100[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
95.0,"[90, 100[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
95.1,"[90, 100[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
95.2,"[90, 100[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
95.3,"[90, 100[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
95.4,"[90, 100[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
95.5,"[90, 100[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
95.6,"[90, 100[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
95.8,"[90, 100[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
95.9,"[90, 100[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
96.1,"[90, 100[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
96.2,"[90, 100[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
96.3,"[90, 100[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
96.4,"[90, 100[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
96.6,"[90, 100[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
96.9,"[90, 100[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
97.0,"[90, 100[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
97.1,"[90, 100[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
97.2,"[90, 100[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
97.5,"[90, 100[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
97.6,"[90, 100[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
97.7,"[90, 100[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
97.9,"[90, 100[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
98.1,"[90, 100[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
98.2,"[90, 100[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
98.4,"[90, 100[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
98.5,"[90, 100[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
98.6,"[90, 100[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
98.7,"[90, 100[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
98.8,"[90, 100[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
98.9,"[90, 100[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
99.0,"[90, 100[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
99.1,"[90, 100[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
99.3,"[90, 100[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
99.6,"[90, 100[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
99.7,"[90, 100[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
99.8,"[90, 100[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
99.9,"[90, 100[","[80, 100[","[80, 120[","[80, 160[","[0, 160["
100.0,"[100, 110[","[100, 120[","[80, 120[","[80, 160[","[0, 160["
100.1,"[100, 110[","[100, 120[","[80, 120[","[80, 160[","[0, 160["
100.2,"[100, 110[","[100, 120[","[80, 120[","[80, 160[","[0, 160["
100.3,"[100, 110[","[100, 120[","[80, 120[","[80, 160[","[0, 160["
100.4,"[100, 110[","[100, 120[","[80, 120[","[80, 160[","[0, 160["
100.5,"[100, 110[","[100, 120[","[80, 120[","[80, 160[","[0, 160["
100.6,"[100, 110[","[100, 120[","[80, 120[","[80, 160[","[0, 160["
100.7,"[100, 110[","[100, 120[","[80, 120[","[80, 160[","[0, 160["
100.9,"[100, 110[","[100, 120[","[80, 120[","[80, 160[","[0, 160["
101.0,"[100, 110[","[100, 120[","[80, 120[","[80, 160[","[0, 160["
101.1,"[100, 110[","[100, 120[","[80, 120[","[80, 160[","[0, 160["
101.3,"[100, 110[","[100, 120[","[80, 120[","[80, 160[","[0, 160["
101.4,"[100, 110[","[100, 120[","[80, 120[","[80, 160[","[0, 160["
101.6,"[100, 110[","[100, 120[","[80, 120[","[80, 160[","[0, 160["
101.8,"[100, 110[","[100, 120[","[80, 120[","[80, 160[","[0, 160["
101.9,"[100, 110[","[100, 120[","[80, 120[","[80, 160[","[0, 160["
102.0,"[100, 110[","[100, 120[","[80, 120[","[80, 160[","[0, 160["
102.1,"[100, 110[","[100, 120[","[80, 120[","[80, 160[","[0, 160["
102.3,"[100, 110[","[100, 120[","[80, 120[","[80, 160[","[0, 160["
102.5,"[100, 110[","[100, 120[","[80, 120[","[80, 160[","[0, 160["
102.6,"[100, 110[","[100, 120[","[80, 120[","[80, 160[","[0, 160["
102.7,"[100, 110[","[100, 120[","[80, 120[","[80, 160[","[0, 160["
102.8,"[100, 110[","[100, 120[","[80, 120[","[80, 160[","[0, 160["
102.9,"[100, 110[","[100, 120[","[80, 120[","[80, 160[","[0, 160["
103.0,"[100, 110[","[100, 120[","[80, 120[","[80, 160[","[0, 160["
103.1,"[100, 110[","[100, 120[","[80, 120[","[80, 160[","[0, 160["
103.8,"[100, 110[","[100, 120[","[80, 120[","[80, 160[","[0, 160["
104.0,"[100, 110[","[100, 120[","[80, 120[","[80, 160[","[0, 160["
104.1,"[100, 110[","[100, 120[","[80, 120[","[80, 160[","[0, 160["
104.2,"[100, 110[","[100, 120[","[80, 120[","[80, 160[","[0, 160["
104.4,"[100, 110[","[100, 120[","[80, 120[","[80, 160[","[0, 160["
104.5,"[100, 110[","[100, 120[","[80, 120[","[80, 160[","[0, 160["
104.7,"[100, 110[","[100, 120[","[80, 120[","[80, 160[","[0, 160["
105.6,"[100, 110[","[100, 120[","[80, 120[","[80, 160[","[0, 160["
106.9,"[100, 110[","[100, 120[","[80, 120[","[80, 160[","[0, 160["
107.5,"[100, 110[","[100, 120[","[80, 120[","[80, 160[","[0, 160["
107.6,"[100, 110[","[100, 120[","[80, 120[","[80, 160[","[0, 160["
108.0,"[100, 110[","[100, 120[","[80, 120[","[80, 160[","[0, 160["
108.2,"[100, 110[","[100, 120[","[80, 120[","[80, 160[","[0, 160["
109.0,"[100, 110[","[100, 120[","[80, 120[","[80, 160[","[0, 160["
109.7,"[100, 110[","[100, 120[","[80, 120[","[80, 160[","[0, 160["
110.1,"[110, 120[","[100, 120[","[80, 120[","[80, 160[","[0, 160["
110.7,"[110, 120[","[100, 120[","[80, 120[","[80, 160[","[0, 160["
111.3,"[110, 120[","[100, 120[","[80, 120[","[80, 160[","[0, 160["
112.2,"[110, 120[","[100, 120[","[80, 120[","[80, 160[","[0, 160["
113.1,"[110, 120[","[100, 120[","[80, 120[","[80, 160[","[0, 160["
113.4,"[110, 120[","[100, 120[","[80, 120[","[80, 160[","[0, 160["
117.5,"[110, 120[","[100, 120[","[80, 120[","[80, 160[","[0, 160["
121.9,"[120, 130[","[120, 140[","[120, 160[","[80, 160[","[0, 160["
124.0,"[120, 130[","[120, 140[","[120, 160[","[80, 160[","[0, 160["
124.3,"[120, 130[","[120, 140[","[120, 160[","[80, 160[","[0, 160["
130.4,"[130, 140[","[120, 140[","[120, 160[","[80, 160[","[0, 160["
130.5,"[130, 140[","[120, 140[","[120, 160[","[80, 160[","[0, 160["
132.0,"[130, 140[","[120, 140[","[120, 160[","[80, 160[","[0, 160["
137.5,"[130, 140[","[120, 140[","[120, 160[","[80, 160[","[0, 160["
157.0,"[150, 160[","[140, 160[","[120, 160[","[80, 160[","[0, 160["
